epoch,step,global_step,loss,vicreg_sim,vicreg_var,vicreg_cov,mtm_loss,coral_loss,lambda_coral_eff,whiten_loss,dataset_id_loss,lambda_adv_eff,dataset_id_acc,dataset_id_entropy,dataset_id_chance,batch_size,n_domains_in_batch,domains_in_batch,lr,grad_clip_norm
0,5,5,26.654916763305664,0.3753892183303833,0.640625,0.1683218479156494,0.0,3.359375,0.0,18.17560386657715,1.5446624755859375,0.125,0.33984375,1.4911956787109375,0.1666666666666666,256,3,"['emg2qwerty', 'harmonic', 'physionet_grabmyo']",0.0003,0.0
0,10,10,25.698261260986328,0.7246928215026855,0.2119140625,1.213128685951233,0.0,1.7513021230697632,0.0,13.282552719116213,1.9559173583984373,0.2,0.12109375,1.3303468227386477,0.1666666666666666,256,3,"['emg2pose', 'emg2qwerty', 'physionet_grabmyo']",0.0003,0.0
0,15,15,21.15029525756836,0.6152312159538269,0.1259765625,1.2881088256835938,0.0,3.828125,0.0,17.554786682128906,2.237091064453125,0.2,0.0234375,1.474902629852295,0.1666666666666666,256,3,"['emg2qwerty', 'harmonic', 'ninapro_db10_meganepro']",0.0003,0.0
