encoder_seed,encoder_run,seed,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,permutation_corrected_accuracy,mean_prediction_entropy,normalized_prediction_entropy,ece,shuffled_label_control,source,feature_set
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2030,3,16110,6804,0.3333333333333333,0.3381834215167548,0.2786596119929453,0.2780875106018189,0.2781572346295094,0.4024103468547913,1.0766355796687928,0.9799959373966586,0.1274935470735531,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,1.0,1.0,1.0,1.0,0.000991375857364,0.0009023891937035,0.0001964229905514,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2031,3,15965,6949,0.3333333333333333,0.3363073823571736,0.2820549719384084,0.2819585936158035,0.2818591165946044,0.3672470859116419,1.072272755212449,0.9760247234376076,0.1315146673071006,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,1.0,1.0,1.0,1.0,0.0011878647257566,0.00108124106931,0.0002421817319602,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2032,3,16025,6889,0.3333333333333333,0.3344462186093773,0.4045579910001451,0.4047385470539312,0.4035129049708146,0.4045579910001451,1.0719869642211943,0.9757645852667512,0.0229467788526796,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2033,3,15988,6926,0.3333333333333333,0.335980363846376,1.0,1.0,1.0,1.0,0.0016407465095285,0.0014934718339239,0.0003131840511864,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2033,3,15988,6926,0.3333333333333333,0.335980363846376,0.3635576090095293,0.3636383895263502,0.3636464058046414,0.3651458273173549,1.0737855797564029,0.977401755680518,0.0470939836203433,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,1.0,1.0,1.0,1.0,0.0034599049858519,0.0031493412385241,0.0008537363064177,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2034,3,16094,6820,0.3333333333333333,0.3343108504398827,0.3426686217008797,0.3426745013558258,0.3427570161694442,0.3524926686217008,1.074103246680446,0.9776909085757844,0.0686495957258702,True,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,2035,3,15957,6957,0.3333333333333333,0.3367830961621388,1.0,1.0,1.0,1.0,0.0013406698138148,0.0012203302544887,0.0002551434011274,False,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,pretrained_embedding
