encoder_seed,encoder_run,dataset,protocol,calibration_per_class,comparison,metric,n_paired_trials,delta_mean,delta_ci95,win_rate
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,5,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,-0.0045408659658489,0.0049494376259915,0.4558139534883721
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,acc,430,-0.0288571295919342,0.0064387157492204,0.3186046511627907
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,balanced_acc,430,-0.0302813545327629,0.0069121392149815,0.3511627906976744
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,macro_f1,430,-0.0190952375792595,0.0057807466991913,0.3837209302325581
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,acc,430,0.0025995371179233,0.0064110039004011,0.4720930232558139
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,balanced_acc,430,0.0016944598428671,0.006758052380879,0.5023255813953489
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,macro_f1,430,0.0018629109707402,0.0054775473898935,0.5
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,acc,430,-0.0148770553358908,0.0065761146258654,0.3953488372093023
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,430,-0.0136207133444333,0.0070948882730604,0.4255813953488372
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,-0.0050007039274348,0.0058598387706957,0.4651162790697674
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_raw_stats,acc,430,0.0064874672166647,0.003883940352671,0.5279069767441861
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_raw_stats,balanced_acc,430,0.0060318429172572,0.003846542787795,0.5395348837209303
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_raw_stats,macro_f1,430,0.0039654393501839,0.0037155044124048,0.5325581395348837
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,acc,430,0.0091874416797401,0.0033831210500555,0.5651162790697675
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,balanced_acc,430,0.0093732635951799,0.0033432137407724,0.5813953488372093
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,macro_f1,430,0.0086647258129429,0.0031981378971715,0.586046511627907
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,acc,430,0.0196604935338676,0.0037196078916055,0.6674418604651163
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,430,0.0191094072783161,0.0037246912329662,0.6813953488372093
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,0.0173473485862065,0.0035474246731163,0.6558139534883721
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_raw_stats,acc,430,0.0232156945794031,0.0039634310904815,0.6953488372093023
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_raw_stats,balanced_acc,430,0.0239099510600415,0.0040051083915722,0.7372093023255814
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_raw_stats,macro_f1,430,0.0201020249107421,0.0037056589086331,0.7
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,acc,430,0.0152390568788412,0.003540924288312,0.6116279069767442
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,balanced_acc,430,0.0160393201220639,0.0035367711519659,0.6581395348837209
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,macro_f1,430,0.0145644909920508,0.0033513072197632,0.6511627906976745
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,acc,430,0.0373761995438368,0.0039195759836286,0.8046511627906977
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,430,0.0380641464560459,0.0039321906461007,0.8302325581395349
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,0.0338554151881732,0.0037012051592451,0.7976744186046512
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_raw_stats,acc,430,0.0306128481296337,0.0047235965492683,0.7162790697674418
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_raw_stats,balanced_acc,430,0.0309466053394502,0.0050374060840228,0.7255813953488373
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_raw_stats,macro_f1,430,0.0262545713233984,0.0044974649914012,0.7046511627906977
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,acc,430,0.016242154240096,0.0040734180606052,0.6232558139534884
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,balanced_acc,430,0.0158687927114585,0.0044100190214594,0.6325581395348837
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,macro_f1,430,0.015493683640204,0.0038193293250766,0.6325581395348837
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,acc,430,0.0499447927393242,0.0044917609348551,0.858139534883721
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,430,0.0520548114254489,0.0047948302374631,0.8604651162790697
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,0.0452514425589898,0.0042106548466708,0.8674418604651163
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_raw_stats,acc,430,-0.0004322628987466,0.0064266181754406,0.4558139534883721
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_raw_stats,balanced_acc,430,0.0007670999839062,0.0069393085761338,0.4813953488372093
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_raw_stats,macro_f1,430,-0.0023524405088303,0.0060978187904763,0.4930232558139535
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,acc,430,0.0063588532678115,0.0058302468933736,0.4813953488372093
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,balanced_acc,430,0.0072797446674826,0.0062884635457816,0.5372093023255814
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,macro_f1,430,0.0056230680197115,0.0055183111851971,0.5162790697674419
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,raw_stats_plus_pretrained_minus_raw_stats,acc,430,0.0248128989652723,0.0061565697050118,0.6116279069767442
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,430,0.0278808455780042,0.0064112100440413,0.6488372093023256
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_grabmyo,target_calibration_only,10,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,430,0.0229317137787401,0.0057450583443101,0.6488372093023256
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_raw_stats,acc,100,-0.0075928529087199,0.0045084633788071,0.45
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0074566183922692,0.0046329257354719,0.4
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0003781735513728,0.0045346569917936,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_scratch_encoder,acc,100,0.0032215826319952,0.0029229308800607,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.004266110369167,0.0029669387080383,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0005371797296214,0.0030481004482976,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,raw_stats_plus_pretrained_minus_raw_stats,acc,100,-0.0023551545431182,0.0039231438776495,0.4
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,-0.0025683120435291,0.0039719985184205,0.35
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_only,0,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0022296642943338,0.0040657956060801,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_raw_stats,acc,100,-0.0075928529087199,0.0045084633788071,0.45
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0074566183922692,0.0046329257354719,0.4
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0003781735513728,0.0045346569917936,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_scratch_encoder,acc,100,0.0032215826319952,0.0029229308800607,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.004266110369167,0.0029669387080383,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0005371797296214,0.0030481004482976,0.65
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,raw_stats_plus_pretrained_minus_raw_stats,acc,100,-0.0023551545431182,0.0039231438776495,0.4
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,-0.0025683120435291,0.0039719985184205,0.35
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,0,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0022296642943338,0.0040657956060801,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_raw_stats,acc,100,-0.0042848825070977,0.0043004293775255,0.41
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0047027488364524,0.0043339818709565,0.42
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_raw_stats,macro_f1,100,0.001109836056198,0.0037401386181634,0.48
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_scratch_encoder,acc,100,0.0047613706440064,0.0038219077825067,0.59
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0053236791631445,0.0037606706165705,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0039901483621458,0.0034269571763194,0.6
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.005414655100447,0.0040062921714852,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0044758705817437,0.0040025801506959,0.61
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,1,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0100779136322451,0.0036390949179753,0.73
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_raw_stats,acc,100,-0.0053399950461842,0.0042574301154803,0.41
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0050224714617027,0.0044534453357661,0.44
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_raw_stats,macro_f1,100,0.000748580354264,0.0036009919110678,0.51
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_scratch_encoder,acc,100,0.0052832811541408,0.0037462948051276,0.58
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.006011146871582,0.0037692348899049,0.63
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0049522380026816,0.0032605867457835,0.6
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.0063077736602686,0.0042454743405535,0.66
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0066279619525882,0.0042464935777697,0.63
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,2,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0116726847258605,0.0038272794189559,0.76
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_raw_stats,acc,100,-0.011628453493596,0.0056613453983798,0.29
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0109896399536929,0.0052729156675106,0.31
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0053556332016459,0.0044662399679088,0.34
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_scratch_encoder,acc,100,-0.0007859579843145,0.0043878838690593,0.45
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,-0.0003560575937356,0.0043083612799156,0.46
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,pretrained_encoder_minus_scratch_encoder,macro_f1,100,-0.0006760325636948,0.0037175908372515,0.47
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.006394067042525,0.0056594459291802,0.6
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0066783582637493,0.005301452618652,0.61
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,5,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0116842216031554,0.0046994136152415,0.66
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,acc,100,-0.0126889655039971,0.0060335209277282,0.33
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.0111336279890791,0.0059546466434621,0.41
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0058092656558065,0.0050269208736838,0.45
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,acc,100,0.0031345260700951,0.0055912708236059,0.51
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0034504194294554,0.0059186617858133,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0044268303427731,0.0048175673886164,0.55
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.0105000766911615,0.0059775251356168,0.62
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0139173795074159,0.0061300728819842,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,source_plus_calibration,10,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0170844507068927,0.0051400086146481,0.76
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_raw_stats,acc,100,0.0078089384191064,0.004230906545344,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_raw_stats,balanced_acc,100,0.0083782255357582,0.0041755157312041,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_raw_stats,macro_f1,100,0.0079666773204357,0.0038041361305469,0.68
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,acc,100,0.0065205249005779,0.0037353700516909,0.63
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0060406551591148,0.003790479543605,0.66
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0065853225753941,0.0033206719222884,0.64
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.0216988844920996,0.0043244062050004,0.84
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0224438972933338,0.0042515721457536,0.87
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,1,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0217811829201077,0.0037261406232021,0.9
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_raw_stats,acc,100,0.01500273526847,0.0044328709368979,0.71
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_raw_stats,balanced_acc,100,0.0150088487733486,0.0045022056695893,0.73
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_raw_stats,macro_f1,100,0.0121453951756084,0.0040059012181054,0.68
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,acc,100,0.0109124377201369,0.0039757536585865,0.67
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0103354631587604,0.0039739034678762,0.68
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0101883377548877,0.0034739543460061,0.72
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.0304486742499487,0.0043577640446167,0.91
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0308444615953295,0.0045239393393102,0.9
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,2,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0269070352865999,0.0040081342806788,0.91
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_raw_stats,acc,100,-0.0013809658571825,0.0047721845481695,0.42
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.000525334208366,0.0046217315390505,0.48
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0065365626898754,0.0042368548573952,0.3
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,acc,100,0.0061922189572343,0.0051503655798735,0.57
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0060212674167232,0.0050939672004845,0.58
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0044841301060198,0.004521140849835,0.59
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,acc,100,0.0169124940554364,0.0052364579730929,0.68
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.017938701962853,0.0050301231486227,0.68
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,5,raw_stats_plus_pretrained_minus_raw_stats,macro_f1,100,0.0099212187916303,0.0047804584338381,0.6
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_raw_stats,acc,100,-0.0162218335208133,0.0060913565538588,0.32
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_raw_stats,balanced_acc,100,-0.01209197571738,0.0060619906455078,0.37
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_raw_stats,macro_f1,100,-0.0174653219069388,0.0054599726201247,0.3
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,acc,100,0.0014701565239998,0.0057446079710787,0.5
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,balanced_acc,100,0.0024891565699799,0.0061110739590746,0.49
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,pretrained_encoder_minus_scratch_encoder,macro_f1,100,0.0008633572027663,0.0050732273883274,0.5
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,raw_stats_plus_pretrained_minus_raw_stats,acc,100,-4.079570301826215e-05,0.0059241402474402,0.47
2027,journal_confirmatory_3domain_m_weakalign_steps2000_seed2027,physionet_hyser,target_calibration_only,10,raw_stats_plus_pretrained_minus_raw_stats,balanced_acc,100,0.0046366853499644,0.0059582666570248,0.54
