run_label,seed,shuffled_label_control,label_control_mode,n_classes,n_train,n_test,uniform_reference,majority_reference,accuracy,balanced_accuracy,macro_f1,optimal_relabel_accuracy,mutual_info,normalized_mutual_info,mean_prediction_entropy,normalized_prediction_entropy,ece
encoder_seed_2028,2027,False,true_labels,6,22489,7511,0.1666666666666666,0.1978431633604047,0.9207828518173344,0.9099031596980064,0.9091814718838416,0.9207828518173344,1.60410167079288,0.9000636385347431,0.2792016598777983,0.1558254133285462,0.0304369883254762
encoder_seed_2028,2028,False,true_labels,6,22480,7520,0.1666666666666666,0.1976063829787234,0.9329787234042554,0.9280223705979048,0.924346464245977,0.9329787234042554,1.6224673385519772,0.9094666682321112,0.265738428839763,0.1483114410185042,0.0385836245726759
encoder_seed_2028,2029,False,true_labels,6,22889,7111,0.1666666666666666,0.1868935452116439,0.9544367880748136,0.9514665150915474,0.9502008604606064,0.9544367880748136,1.6518711205313414,0.9255383293458096,0.3067126535577902,0.1711795912483339,0.0772109655508181
encoder_seed_2028,2030,False,true_labels,6,22572,7428,0.1666666666666666,0.1743403338718362,0.9297253634894992,0.929740118915559,0.9279727914846266,0.9297253634894992,1.62016747645979,0.9055642101992208,0.3005274591289543,0.167727568510315,0.0506825380189557
encoder_seed_2028,2031,False,true_labels,6,22764,7236,0.1666666666666666,0.1784134881149806,0.9188778330569376,0.9129722514987464,0.910286311982978,0.9188778330569376,1.5998440129256633,0.8951230141631303,0.3052930755313154,0.1703873096665397,0.0407821488286893
encoder_seed_2028,2032,False,true_labels,6,22717,7283,0.1666666666666666,0.1805574625840999,0.919675957709735,0.9170898565236412,0.9172493767920514,0.919675957709735,1.5943287673215472,0.8932656943872441,0.2799129079288375,0.156222368423945,0.0349166076296469
encoder_seed_2028,2033,False,true_labels,6,22286,7714,0.1666666666666666,0.18796992481203,0.892273787918071,0.8835661910956768,0.882915803644757,0.892273787918071,1.5731108570349126,0.8818731194209999,0.265213999929113,0.1480187516705997,0.0248869115955436
encoder_seed_2028,2034,False,true_labels,6,22765,7235,0.1666666666666666,0.1910158949550794,0.947892190739461,0.94146947310959,0.9400595901942426,0.947892190739461,1.6379418361638716,0.91924691460957,0.2995595079869435,0.1671873446919764,0.069296109199989
encoder_seed_2028,2035,False,true_labels,6,22461,7539,0.1666666666666666,0.1944554980766679,0.9365963655657248,0.9289635180224242,0.9267334119633492,0.9365963655657248,1.6232781680807506,0.9107153783683036,0.2730309834549024,0.1523814932439188,0.047644650215217
encoder_seed_2028,2026,True,train_labels_permuted_only,6,22979,7021,0.1666666666666666,0.1912832929782082,0.1398661159379005,0.1427995588655054,0.1415041261841942,0.3066514741489816,0.1843037286852143,0.1033536316597083,1.767605514314634,0.98651942108958,0.0601860649676258
encoder_seed_2028,2027,True,train_labels_permuted_only,6,22489,7511,0.1666666666666666,0.1978431633604047,0.2701371322060977,0.2532681048518824,0.2393853061970806,0.3325788843030222,0.2432634737033343,0.1377289066507457,1.762350474603292,0.9835865275837312,0.1260530607206837
encoder_seed_2028,2028,True,train_labels_permuted_only,6,22480,7520,0.1666666666666666,0.1976063829787234,0.1063829787234042,0.110597427071542,0.1181546548123387,0.3599734042553191,0.2439414644271358,0.1390749193466224,1.76656820525541,0.9859404878806092,0.0938731052832647
encoder_seed_2028,2029,True,train_labels_permuted_only,6,22889,7111,0.1666666666666666,0.1868935452116439,0.1366896357755589,0.1324770540769899,0.1323294054668059,0.2736605259457179,0.1355265861260186,0.0765130683158928,1.767131459859411,0.9862548462605562,0.063449534051335
encoder_seed_2028,2030,True,train_labels_permuted_only,6,22572,7428,0.1666666666666666,0.1743403338718362,0.1829563812600969,0.1803605306031791,0.1801776187030455,0.3171782444803446,0.1885317975935365,0.1058727953674893,1.7701744455758548,0.9879531689253472,0.0415461963097342
encoder_seed_2028,2031,True,train_labels_permuted_only,6,22764,7236,0.1666666666666666,0.1784134881149806,0.1435876174682145,0.1463850254484678,0.1472530889080976,0.3434217799889442,0.2351821275972259,0.1330657170537284,1.7725287232224554,0.9892671162977668,0.0528151747825151
encoder_seed_2028,2032,True,train_labels_permuted_only,6,22717,7283,0.1666666666666666,0.1805574625840999,0.3016614032678841,0.3098270262408926,0.2877027477008562,0.329397226417685,0.2403810354929018,0.1351099542298075,1.7556510564779713,0.9798475111362798,0.1435124229715639
encoder_seed_2028,2033,True,train_labels_permuted_only,6,22286,7714,0.1666666666666666,0.18796992481203,0.1518019185895774,0.1551743743040528,0.1557214467725116,0.3015296862846772,0.1697899596821472,0.0954571863003881,1.7631004657710478,0.9840051056242752,0.0509176610814779
encoder_seed_2028,2034,True,train_labels_permuted_only,6,22765,7235,0.1666666666666666,0.1910158949550794,0.1567380787836904,0.1625005377944418,0.1567113487509639,0.2986869384934347,0.1703169184818976,0.096117224021451,1.7662727190894234,0.9857755739113732,0.0439816836208622
encoder_seed_2028,2035,True,train_labels_permuted_only,6,22461,7539,0.1666666666666666,0.1944554980766679,0.2240350179068842,0.2178934961815471,0.2197520501050395,0.3150285183711367,0.2326047292483961,0.1309132371524764,1.7655585850386146,0.9853770081088348,0.0749004453295297
encoder_seed_2029,2026,False,true_labels,6,22979,7021,0.1666666666666666,0.1912832929782082,0.9206665717134312,0.922081622837876,0.9181120113417652,0.9206665717134312,1.5898141453337122,0.8905908812323726,0.2922715285422071,0.163119845917782,0.0401844274309479
encoder_seed_2029,2027,False,true_labels,6,22489,7511,0.1666666666666666,0.1978431633604047,0.923046198908268,0.9125583577431704,0.9118183173657428,0.923046198908268,1.6053530760812258,0.90079547759755,0.2692605585806037,0.1502771790549595,0.0309444834438402
