shuffled_label_control,n_encoder_runs,n_probe_rows,n_classes,n_train_mean,n_test_mean,uniform_reference_mean,uniform_reference_sd,uniform_reference_min,uniform_reference_max,majority_reference_mean,majority_reference_sd,majority_reference_min,majority_reference_max,accuracy_mean,accuracy_sd,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_sd,balanced_accuracy_min,balanced_accuracy_max,macro_f1_mean,macro_f1_sd,macro_f1_min,macro_f1_max,optimal_relabel_accuracy_mean,optimal_relabel_accuracy_sd,optimal_relabel_accuracy_min,optimal_relabel_accuracy_max,mutual_info_mean,mutual_info_sd,mutual_info_min,mutual_info_max,normalized_mutual_info_mean,normalized_mutual_info_sd,normalized_mutual_info_min,normalized_mutual_info_max,mean_prediction_entropy_mean,mean_prediction_entropy_sd,mean_prediction_entropy_min,mean_prediction_entropy_max,normalized_prediction_entropy_mean,normalized_prediction_entropy_sd,normalized_prediction_entropy_min,normalized_prediction_entropy_max,ece_mean,ece_sd,ece_min,ece_max
False,5,50,6,22640.2,7359.8,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1880378986943674,0.007731524291318723,0.1743403338718362,0.1978431633604047,0.9274835351967837,0.016243696913720015,0.8889032927145449,0.9544367880748136,0.922618538948957,0.017332810104193356,0.8798229062512318,0.9514665150915474,0.9208597432815764,0.0170112378201543,0.8788019941730255,0.9502008604606064,0.9274835351967837,0.016243696913720015,0.8889032927145449,0.9544367880748136,1.6117931045195715,0.02269558076077965,1.565627694679559,1.6537091539871644,0.9031095568965842,0.012961689979733692,0.877973419165096,0.926529111434906,0.2825934681716527,0.015602481922792425,0.2523442419608967,0.306739930477319,0.15771841758057106,0.008707910961684195,0.1408360029873956,0.1711948147869825,0.045209527594181266,0.014674248925199952,0.0221737524036241,0.0772109655508181
True,5,50,6,22640.2,7359.8,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1880378986943674,0.007731524291318723,0.1743403338718362,0.1978431633604047,0.18943596571514845,0.05923758481368075,0.1063829787234042,0.3197361335487345,0.18829351169296854,0.057249619437043514,0.110597427071542,0.3125627556088952,0.18446008209704273,0.05040020928253428,0.1130063893399152,0.2934880304802609,0.3182068515471293,0.02525186652023078,0.2522851919561243,0.3803177167474421,0.19687627154836917,0.04150069950261773,0.1257872427659297,0.2741186414138354,0.11114594208342218,0.023503376327471195,0.0710804439746257,0.1555524866493178,1.7655686327773439,0.0045683782813696686,1.754942756803815,1.773397990619676,0.9853826158585924,0.0025496604649383383,0.9794522015613504,0.9897522636694702,0.07102375628941822,0.039777810095741065,0.0212766830299405,0.170632365655566
