dataset,protocol,subject_id,unit,seed,model,metric,aulc
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2026,raw_stats_plus_signal,balanced_acc,0.40641512442930544
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5243396993603027
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2027,raw_stats_plus_signal,balanced_acc,0.4503892190537949
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4873968149223899
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2028,raw_stats_plus_signal,balanced_acc,0.4301590740077407
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41412079520090267
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2029,raw_stats_plus_signal,balanced_acc,0.3883074590006002
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4559107572273772
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2030,raw_stats_plus_signal,balanced_acc,0.3817019080597568
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4333015410075124
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2031,raw_stats_plus_signal,balanced_acc,0.4198632426768792
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.44400836006281186
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2032,raw_stats_plus_signal,balanced_acc,0.3974149140909668
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45740424682562875
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2033,raw_stats_plus_signal,balanced_acc,0.4006754669180761
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4570529145880713
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2034,raw_stats_plus_signal,balanced_acc,0.4356095148536108
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46610195524202225
physionet_grabmyo,heldout_subject_fewshot,S16,physionet_grabmyo::heldout_subject::S16,2035,raw_stats_plus_signal,balanced_acc,0.39913624882962917
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48434625763947564
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2026,raw_stats_plus_signal,balanced_acc,0.41752491859669455
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5155381280763285
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2027,raw_stats_plus_signal,balanced_acc,0.4419587336573455
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4953995399195121
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2028,raw_stats_plus_signal,balanced_acc,0.4033242506300952
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5183498224192216
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2029,raw_stats_plus_signal,balanced_acc,0.433499113700177
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5569633974275028
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2030,raw_stats_plus_signal,balanced_acc,0.4773537003254219
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5089206811626167
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2031,raw_stats_plus_signal,balanced_acc,0.4679774428737516
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4850994298609605
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2032,raw_stats_plus_signal,balanced_acc,0.43124009388710915
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5408975947935771
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2033,raw_stats_plus_signal,balanced_acc,0.4618060967324219
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.6065675867521423
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2034,raw_stats_plus_signal,balanced_acc,0.5137077229570376
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5347097182603742
physionet_grabmyo,heldout_subject_fewshot,S17,physionet_grabmyo::heldout_subject::S17,2035,raw_stats_plus_signal,balanced_acc,0.45637092914241895
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5066912862075622
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2026,raw_stats_plus_signal,balanced_acc,0.4622593312352301
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5795651592266925
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2027,raw_stats_plus_signal,balanced_acc,0.48307568867363115
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4845294460807819
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2028,raw_stats_plus_signal,balanced_acc,0.38782030428737224
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48198517019885834
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2029,raw_stats_plus_signal,balanced_acc,0.4468629403150305
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4532268613203549
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2030,raw_stats_plus_signal,balanced_acc,0.3946671210073747
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.535548120710808
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2031,raw_stats_plus_signal,balanced_acc,0.45788747217854947
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.49705316096229424
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2032,raw_stats_plus_signal,balanced_acc,0.4317656487984864
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5426882843884142
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2033,raw_stats_plus_signal,balanced_acc,0.47989690258220197
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46555530300970427
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2034,raw_stats_plus_signal,balanced_acc,0.41388202681804526
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46362438036546794
physionet_grabmyo,heldout_subject_fewshot,S18,physionet_grabmyo::heldout_subject::S18,2035,raw_stats_plus_signal,balanced_acc,0.4053004386182888
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.49156431236508624
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2026,raw_stats_plus_signal,balanced_acc,0.3984115865028026
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5004382101881851
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2027,raw_stats_plus_signal,balanced_acc,0.44261352308148166
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.49092819681570704
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2028,raw_stats_plus_signal,balanced_acc,0.4217861792912341
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.501706109830058
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2029,raw_stats_plus_signal,balanced_acc,0.45796584993638406
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.493060849115885
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2030,raw_stats_plus_signal,balanced_acc,0.42631457724487926
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4512593340638324
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2031,raw_stats_plus_signal,balanced_acc,0.38306519553257934
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4727185905892708
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2032,raw_stats_plus_signal,balanced_acc,0.395717351638647
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.47886652769734284
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2033,raw_stats_plus_signal,balanced_acc,0.4467039120900158
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5084375930178086
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2034,raw_stats_plus_signal,balanced_acc,0.4699312093570039
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4362852025510735
physionet_grabmyo,heldout_subject_fewshot,S19,physionet_grabmyo::heldout_subject::S19,2035,raw_stats_plus_signal,balanced_acc,0.36932303241501624
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46519862224324304
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2026,raw_stats_plus_signal,balanced_acc,0.4179223687107133
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45780235059917795
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2027,raw_stats_plus_signal,balanced_acc,0.38421607388876333
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4264201795079409
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2028,raw_stats_plus_signal,balanced_acc,0.350340012423457
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4300079813096227
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2029,raw_stats_plus_signal,balanced_acc,0.40309714721505663
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4303728692596707
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2030,raw_stats_plus_signal,balanced_acc,0.3998017804627518
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4500288230249217
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2031,raw_stats_plus_signal,balanced_acc,0.41774491134567576
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.43123970899962516
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2032,raw_stats_plus_signal,balanced_acc,0.3850203744227965
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.39991422977083046
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2033,raw_stats_plus_signal,balanced_acc,0.36893770806310927
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41033970862008207
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2034,raw_stats_plus_signal,balanced_acc,0.36203374559157175
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41270811211866903
physionet_grabmyo,heldout_subject_fewshot,S20,physionet_grabmyo::heldout_subject::S20,2035,raw_stats_plus_signal,balanced_acc,0.3925972268542203
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.3676581528234411
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2026,raw_stats_plus_signal,balanced_acc,0.34357316723068665
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4187828579429284
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2027,raw_stats_plus_signal,balanced_acc,0.3875633392586523
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.40203018617296554
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2028,raw_stats_plus_signal,balanced_acc,0.3606333817099007
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.3867036119435898
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2029,raw_stats_plus_signal,balanced_acc,0.3538848314173786
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4133394990052988
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2030,raw_stats_plus_signal,balanced_acc,0.35765832478946324
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.43296121971348805
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2031,raw_stats_plus_signal,balanced_acc,0.3483193963220244
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4343644331149318
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2032,raw_stats_plus_signal,balanced_acc,0.3869471168081087
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.43825656510008326
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2033,raw_stats_plus_signal,balanced_acc,0.3808271032284069
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.394136567344956
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2034,raw_stats_plus_signal,balanced_acc,0.35925528395397804
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4273927000084343
physionet_grabmyo,heldout_subject_fewshot,S21,physionet_grabmyo::heldout_subject::S21,2035,raw_stats_plus_signal,balanced_acc,0.35683772165387956
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4840952294543011
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2026,raw_stats_plus_signal,balanced_acc,0.4736256459155582
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48290863348289
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2027,raw_stats_plus_signal,balanced_acc,0.4324381826889694
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.46918355195477746
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2028,raw_stats_plus_signal,balanced_acc,0.4038221379906025
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5077251369677266
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2029,raw_stats_plus_signal,balanced_acc,0.464141874109611
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.43183589917382725
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2030,raw_stats_plus_signal,balanced_acc,0.38205670547589976
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45791535304193676
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2031,raw_stats_plus_signal,balanced_acc,0.4256893147839931
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5095074623602585
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2032,raw_stats_plus_signal,balanced_acc,0.4501631415938519
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5027908114633172
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2033,raw_stats_plus_signal,balanced_acc,0.4279463052576227
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5170448642621869
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2034,raw_stats_plus_signal,balanced_acc,0.4546536729270645
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.48650669278458286
physionet_grabmyo,heldout_subject_fewshot,S22,physionet_grabmyo::heldout_subject::S22,2035,raw_stats_plus_signal,balanced_acc,0.425311230412626
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5975297256437037
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2026,raw_stats_plus_signal,balanced_acc,0.5420695801897568
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5828095351138295
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2027,raw_stats_plus_signal,balanced_acc,0.5504435464020299
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5542315271101184
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2028,raw_stats_plus_signal,balanced_acc,0.504482920721331
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.558507539296935
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2029,raw_stats_plus_signal,balanced_acc,0.48347126363730575
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5661766101155025
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2030,raw_stats_plus_signal,balanced_acc,0.4920423469987607
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5581270511097387
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2031,raw_stats_plus_signal,balanced_acc,0.49380872869945563
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5680997049404013
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2032,raw_stats_plus_signal,balanced_acc,0.5364833863727507
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5573753262791715
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2033,raw_stats_plus_signal,balanced_acc,0.5144250316804335
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2034,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5121083520674516
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2034,raw_stats_plus_signal,balanced_acc,0.48602268925932374
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2035,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.5684047995790031
physionet_grabmyo,heldout_subject_fewshot,S23,physionet_grabmyo::heldout_subject::S23,2035,raw_stats_plus_signal,balanced_acc,0.5007293277308288
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2026,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.409568902304284
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2026,raw_stats_plus_signal,balanced_acc,0.3565020332230691
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2027,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4897822044969163
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2027,raw_stats_plus_signal,balanced_acc,0.4427721170257892
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2028,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.41978719072703546
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2028,raw_stats_plus_signal,balanced_acc,0.37618844965606435
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2029,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.42932514618838236
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2029,raw_stats_plus_signal,balanced_acc,0.3799875124463005
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2030,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.43100213198643095
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2030,raw_stats_plus_signal,balanced_acc,0.3966101830909133
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2031,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.44208686728308877
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2031,raw_stats_plus_signal,balanced_acc,0.38336669951992747
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2032,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.4127796825475245
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2032,raw_stats_plus_signal,balanced_acc,0.369137706955941
physionet_grabmyo,heldout_subject_fewshot,S24,physionet_grabmyo::heldout_subject::S24,2033,raw_stats_plus_pretrained_plus_signal,balanced_acc,0.45061214372635855
