dataset,subject_id,source_session,target_session,unit,seed,model,metric,aulc
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2029,raw_stats_plus_pretrained,balanced_acc,0.31581545148409856
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2030,frequency_logbandpower,balanced_acc,0.46461801632727895
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2030,pretrained_encoder,balanced_acc,0.17035555823261037
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2030,raw_stats,balanced_acc,0.5273561364696057
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2030,raw_stats_plus_frequency,balanced_acc,0.42619495896152026
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2030,raw_stats_plus_pretrained,balanced_acc,0.31280312753360356
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2031,frequency_logbandpower,balanced_acc,0.47184877963430777
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2031,pretrained_encoder,balanced_acc,0.1833170564655762
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2031,raw_stats,balanced_acc,0.5179479576116351
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2031,raw_stats_plus_frequency,balanced_acc,0.43459710887162356
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2031,raw_stats_plus_pretrained,balanced_acc,0.348820425552324
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2032,frequency_logbandpower,balanced_acc,0.4858417714481352
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2032,pretrained_encoder,balanced_acc,0.18830910514328386
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2032,raw_stats,balanced_acc,0.5227963772493871
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2032,raw_stats_plus_frequency,balanced_acc,0.4482651721641724
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2032,raw_stats_plus_pretrained,balanced_acc,0.3118935810613011
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2033,frequency_logbandpower,balanced_acc,0.46345244182629924
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2033,pretrained_encoder,balanced_acc,0.20496136305185783
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2033,raw_stats,balanced_acc,0.5115751521331645
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2033,raw_stats_plus_frequency,balanced_acc,0.4292355145212491
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2033,raw_stats_plus_pretrained,balanced_acc,0.3279219229973604
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2034,frequency_logbandpower,balanced_acc,0.4623932855222561
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2034,pretrained_encoder,balanced_acc,0.18277807241867752
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2034,raw_stats,balanced_acc,0.5142908177205638
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2034,raw_stats_plus_frequency,balanced_acc,0.42789955356621745
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2034,raw_stats_plus_pretrained,balanced_acc,0.33126246941477244
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2035,frequency_logbandpower,balanced_acc,0.46065114832279336
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2035,pretrained_encoder,balanced_acc,0.2003299964345579
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2035,raw_stats,balanced_acc,0.524538149918545
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2035,raw_stats_plus_frequency,balanced_acc,0.4428056261143186
physionet_grabmyo,S08,session1,session2,physionet_grabmyo::S08::session1->session2,2035,raw_stats_plus_pretrained,balanced_acc,0.3019277039836074
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2026,frequency_logbandpower,balanced_acc,0.4377816293850685
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2026,pretrained_encoder,balanced_acc,0.1700102818440569
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2026,raw_stats,balanced_acc,0.45447994545181836
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2026,raw_stats_plus_frequency,balanced_acc,0.3750418323250328
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2026,raw_stats_plus_pretrained,balanced_acc,0.26875602770881574
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2027,frequency_logbandpower,balanced_acc,0.4210378183899785
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2027,pretrained_encoder,balanced_acc,0.17053550116465316
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2027,raw_stats,balanced_acc,0.4379503152841412
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2027,raw_stats_plus_frequency,balanced_acc,0.3586236530130638
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2027,raw_stats_plus_pretrained,balanced_acc,0.2565693986190184
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2028,frequency_logbandpower,balanced_acc,0.4219237634509305
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2028,pretrained_encoder,balanced_acc,0.17279818025266558
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2028,raw_stats,balanced_acc,0.44787379202057087
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2028,raw_stats_plus_frequency,balanced_acc,0.3682011822558858
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2028,raw_stats_plus_pretrained,balanced_acc,0.2406617023857794
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2029,frequency_logbandpower,balanced_acc,0.4234150639145535
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2029,pretrained_encoder,balanced_acc,0.1662573180131035
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2029,raw_stats,balanced_acc,0.42075834573871984
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2029,raw_stats_plus_frequency,balanced_acc,0.35251434265649534
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2029,raw_stats_plus_pretrained,balanced_acc,0.2492432031940582
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2030,frequency_logbandpower,balanced_acc,0.433580996041922
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2030,pretrained_encoder,balanced_acc,0.17732745113867984
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2030,raw_stats,balanced_acc,0.44883749767345654
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2030,raw_stats_plus_frequency,balanced_acc,0.38347243089954475
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2030,raw_stats_plus_pretrained,balanced_acc,0.2719917470732507
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2031,frequency_logbandpower,balanced_acc,0.4191429324720367
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2031,pretrained_encoder,balanced_acc,0.17214171636031672
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2031,raw_stats,balanced_acc,0.4363125334944609
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2031,raw_stats_plus_frequency,balanced_acc,0.36677596464425066
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2031,raw_stats_plus_pretrained,balanced_acc,0.2544507909565445
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2032,frequency_logbandpower,balanced_acc,0.4167753684368526
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2032,pretrained_encoder,balanced_acc,0.17499833410081997
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2032,raw_stats,balanced_acc,0.4348601727831024
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2032,raw_stats_plus_frequency,balanced_acc,0.36483246708902445
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2032,raw_stats_plus_pretrained,balanced_acc,0.2552379692730737
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2033,frequency_logbandpower,balanced_acc,0.4082016110755997
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2033,pretrained_encoder,balanced_acc,0.17115896151016452
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2033,raw_stats,balanced_acc,0.44423760661186906
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2033,raw_stats_plus_frequency,balanced_acc,0.36635064240725373
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2033,raw_stats_plus_pretrained,balanced_acc,0.2692084916116077
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2034,frequency_logbandpower,balanced_acc,0.4109417176309855
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2034,pretrained_encoder,balanced_acc,0.17251023968237544
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2034,raw_stats,balanced_acc,0.42916722920989153
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2034,raw_stats_plus_frequency,balanced_acc,0.3565255039033501
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2034,raw_stats_plus_pretrained,balanced_acc,0.24727854677877
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2035,frequency_logbandpower,balanced_acc,0.4118842501437389
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2035,pretrained_encoder,balanced_acc,0.17393995208912208
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2035,raw_stats,balanced_acc,0.43553490036899034
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2035,raw_stats_plus_frequency,balanced_acc,0.3690054219995712
physionet_grabmyo,S08,session1,session3,physionet_grabmyo::S08::session1->session3,2035,raw_stats_plus_pretrained,balanced_acc,0.2517083365715818
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2026,frequency_logbandpower,balanced_acc,0.4776974525851028
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2026,pretrained_encoder,balanced_acc,0.2747450160415001
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2026,raw_stats,balanced_acc,0.5217695933491412
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2026,raw_stats_plus_frequency,balanced_acc,0.3938916184465184
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2026,raw_stats_plus_pretrained,balanced_acc,0.38352151017365915
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2027,frequency_logbandpower,balanced_acc,0.4704095307812435
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2027,pretrained_encoder,balanced_acc,0.29456690158424015
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2027,raw_stats,balanced_acc,0.5189209276048764
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2027,raw_stats_plus_frequency,balanced_acc,0.39011956105909584
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2027,raw_stats_plus_pretrained,balanced_acc,0.38574541624982517
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2028,frequency_logbandpower,balanced_acc,0.47019936249412103
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2028,pretrained_encoder,balanced_acc,0.26494074787901883
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2028,raw_stats,balanced_acc,0.5042654564493855
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2028,raw_stats_plus_frequency,balanced_acc,0.4061471910618506
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2028,raw_stats_plus_pretrained,balanced_acc,0.38244773074827454
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2029,frequency_logbandpower,balanced_acc,0.4654302438280464
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2029,pretrained_encoder,balanced_acc,0.2731515917265773
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2029,raw_stats,balanced_acc,0.5195711216920006
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2029,raw_stats_plus_frequency,balanced_acc,0.3998407286079261
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2029,raw_stats_plus_pretrained,balanced_acc,0.39414803441555535
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2030,frequency_logbandpower,balanced_acc,0.45356874074172415
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2030,pretrained_encoder,balanced_acc,0.2790169997217816
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2030,raw_stats,balanced_acc,0.5070063274242671
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2030,raw_stats_plus_frequency,balanced_acc,0.39154174488331966
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2030,raw_stats_plus_pretrained,balanced_acc,0.40132907367298937
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2031,frequency_logbandpower,balanced_acc,0.47567347144432665
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2031,pretrained_encoder,balanced_acc,0.2808344166808588
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2031,raw_stats,balanced_acc,0.5278594436657057
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2031,raw_stats_plus_frequency,balanced_acc,0.4043169766510987
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2031,raw_stats_plus_pretrained,balanced_acc,0.3898951681701938
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2032,frequency_logbandpower,balanced_acc,0.4644807292570142
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2032,pretrained_encoder,balanced_acc,0.28869726251847605
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2032,raw_stats,balanced_acc,0.5206757847813168
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2032,raw_stats_plus_frequency,balanced_acc,0.4095860354717518
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2032,raw_stats_plus_pretrained,balanced_acc,0.3873729684519425
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2033,frequency_logbandpower,balanced_acc,0.47681293801745955
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2033,pretrained_encoder,balanced_acc,0.2760362713467186
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2033,raw_stats,balanced_acc,0.504641359702333
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2033,raw_stats_plus_frequency,balanced_acc,0.4095500739293376
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2033,raw_stats_plus_pretrained,balanced_acc,0.3846119015747275
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2034,frequency_logbandpower,balanced_acc,0.47494592171827915
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2034,pretrained_encoder,balanced_acc,0.28386532768355904
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2034,raw_stats,balanced_acc,0.5195465238826931
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2034,raw_stats_plus_frequency,balanced_acc,0.401172740058645
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2034,raw_stats_plus_pretrained,balanced_acc,0.3985771668250789
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2035,frequency_logbandpower,balanced_acc,0.47353572677201244
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2035,pretrained_encoder,balanced_acc,0.2779053485354015
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2035,raw_stats,balanced_acc,0.5070907636964859
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2035,raw_stats_plus_frequency,balanced_acc,0.41003101500924116
physionet_grabmyo,S09,session1,session2,physionet_grabmyo::S09::session1->session2,2035,raw_stats_plus_pretrained,balanced_acc,0.390901442273945
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2026,frequency_logbandpower,balanced_acc,0.46130932412861314
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2026,pretrained_encoder,balanced_acc,0.26555028135811515
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2026,raw_stats,balanced_acc,0.4775899033011353
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2026,raw_stats_plus_frequency,balanced_acc,0.4217681873013546
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2026,raw_stats_plus_pretrained,balanced_acc,0.356154748770473
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2027,frequency_logbandpower,balanced_acc,0.45709423691047707
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2027,pretrained_encoder,balanced_acc,0.26748329800235493
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2027,raw_stats,balanced_acc,0.48973744842018196
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2027,raw_stats_plus_frequency,balanced_acc,0.39159467765404954
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2027,raw_stats_plus_pretrained,balanced_acc,0.328186550319627
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2028,frequency_logbandpower,balanced_acc,0.46354160739007
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2028,pretrained_encoder,balanced_acc,0.26931783275474175
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2028,raw_stats,balanced_acc,0.4659711381664896
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2028,raw_stats_plus_frequency,balanced_acc,0.4106941961398215
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2028,raw_stats_plus_pretrained,balanced_acc,0.33576904182298783
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2029,frequency_logbandpower,balanced_acc,0.443737648755135
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2029,pretrained_encoder,balanced_acc,0.24523110358545058
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2029,raw_stats,balanced_acc,0.4773732426575793
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2029,raw_stats_plus_frequency,balanced_acc,0.39227512656963515
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2029,raw_stats_plus_pretrained,balanced_acc,0.3422344907523379
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2030,frequency_logbandpower,balanced_acc,0.44704970435834773
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2030,pretrained_encoder,balanced_acc,0.2583529236295792
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2030,raw_stats,balanced_acc,0.47352027986021766
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2030,raw_stats_plus_frequency,balanced_acc,0.3701390590912696
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2030,raw_stats_plus_pretrained,balanced_acc,0.3442057847024855
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2031,frequency_logbandpower,balanced_acc,0.4444563726522919
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2031,pretrained_encoder,balanced_acc,0.25049747911193293
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2031,raw_stats,balanced_acc,0.48625853633299815
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2031,raw_stats_plus_frequency,balanced_acc,0.39725204012512544
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2031,raw_stats_plus_pretrained,balanced_acc,0.3529964909880296
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2032,frequency_logbandpower,balanced_acc,0.44314907624447236
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2032,pretrained_encoder,balanced_acc,0.2541692745773447
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2032,raw_stats,balanced_acc,0.48065823435912114
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2032,raw_stats_plus_frequency,balanced_acc,0.38148260936478406
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2032,raw_stats_plus_pretrained,balanced_acc,0.34936108423109585
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2033,frequency_logbandpower,balanced_acc,0.4575276113208604
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2033,pretrained_encoder,balanced_acc,0.24926252416837605
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2033,raw_stats,balanced_acc,0.4576893614487342
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2033,raw_stats_plus_frequency,balanced_acc,0.3859316919594874
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2033,raw_stats_plus_pretrained,balanced_acc,0.33046113243632397
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2034,frequency_logbandpower,balanced_acc,0.4566121916335029
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2034,pretrained_encoder,balanced_acc,0.2560762950689952
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2034,raw_stats,balanced_acc,0.4801032236104319
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2034,raw_stats_plus_frequency,balanced_acc,0.3869275102860942
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2034,raw_stats_plus_pretrained,balanced_acc,0.3393977591394028
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2035,frequency_logbandpower,balanced_acc,0.4614105700931034
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2035,pretrained_encoder,balanced_acc,0.2540650071646567
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2035,raw_stats,balanced_acc,0.4973277127840033
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2035,raw_stats_plus_frequency,balanced_acc,0.4047273328876821
physionet_grabmyo,S09,session1,session3,physionet_grabmyo::S09::session1->session3,2035,raw_stats_plus_pretrained,balanced_acc,0.3540364083501768
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2026,frequency_logbandpower,balanced_acc,0.5355281092987324
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2026,pretrained_encoder,balanced_acc,0.23392096794960027
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2026,raw_stats,balanced_acc,0.5747669245629115
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2026,raw_stats_plus_frequency,balanced_acc,0.45812719508008554
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2026,raw_stats_plus_pretrained,balanced_acc,0.3405902656273304
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2027,frequency_logbandpower,balanced_acc,0.5084846231320103
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2027,pretrained_encoder,balanced_acc,0.23530449203246034
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2027,raw_stats,balanced_acc,0.565388331730053
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2027,raw_stats_plus_frequency,balanced_acc,0.4713620689776122
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2027,raw_stats_plus_pretrained,balanced_acc,0.3334038487520355
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2028,frequency_logbandpower,balanced_acc,0.5174411519307615
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2028,pretrained_encoder,balanced_acc,0.23140822589498483
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2028,raw_stats,balanced_acc,0.5639567481240968
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2028,raw_stats_plus_frequency,balanced_acc,0.46735706479264283
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2028,raw_stats_plus_pretrained,balanced_acc,0.3356894337789246
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2029,frequency_logbandpower,balanced_acc,0.5300712834588727
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2029,pretrained_encoder,balanced_acc,0.22642992501230727
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2029,raw_stats,balanced_acc,0.5671893044041187
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2029,raw_stats_plus_frequency,balanced_acc,0.4583235504291885
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2029,raw_stats_plus_pretrained,balanced_acc,0.3316621622227006
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2030,frequency_logbandpower,balanced_acc,0.5338353816861849
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2030,pretrained_encoder,balanced_acc,0.2465107329610698
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2030,raw_stats,balanced_acc,0.567233648351903
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2030,raw_stats_plus_frequency,balanced_acc,0.47015960122942013
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2030,raw_stats_plus_pretrained,balanced_acc,0.3326140937731299
physionet_grabmyo,S10,session1,session2,physionet_grabmyo::S10::session1->session2,2031,frequency_logbandpower,balanced_acc,0.5270764215475913
